repo_a,repo_b,choice,multiplier,reasoning,agreement,weight,vote_summary,juror,parent
commit-boost/commit-boost-client,foundry-rs/foundry,2,10.4,"Foundry has 10,201 stars, 3,282 Stack Overflow questions, and a jury BT rank of #15 (+1.01), indicating massive adoption as a core development toolkit for Ethereum smart contracts, while Commit-Boost has only 133 stars, no ecosystem dependents, and no jury ranking, making it a niche validator sidecar with far lower irreplaceability and adoption. Foundry's uniqueness as a leading modular toolkit (with Hardhat as main alternative) and its leverage through widespread developer use outweigh Commit-Boost's potential future role, justifying a 10x multiplier.",full,1.0,deepseek: B 10x | mistral-large: B 10x | kimi-k2.6: B 15x | nemotron-v1: B 8x | llama70b: B 10x,LLM_ensemble_v7,ethereum
commit-boost/commit-boost-client,openzeppelin/openzeppelin-contracts,2,14.6,"OpenZeppelin Contracts has 27,029 stars, 2.7M npm downloads/month, 7 contest repo dependents, and a jury BT score of +1.23 (#10 overall), making it a core library for secure smart contract development with massive adoption and ecosystem leverage. Commit-Boost Client has 133 stars, 0 dependents, and is a new validator sidecar with no jury data, offering lower irreplaceability and adoption. OpenZeppelin wins by 20x due to its critical role as a foundational library for countless Ethereum contracts, while Commit-Boost is a peripheral tool with minimal current impact.",full,1.0,deepseek: B 20x | mistral-large: B 10x | kimi-k2.6: B 15x | nemotron-v1: B 15x,LLM_ensemble_v7,ethereum
commit-boost/commit-boost-client,ethereum/eips,2,21.0,"ethereum/eips has 1,015 contributors and 1,118 commits in 12 months vs commit-boost/commit-boost-client has 29 contributors and 86 commits, but the decisive factor is irreplaceability: eips is the canonical standardization body for all Ethereum protocol changes with no substitute, while commit-boost-client is a standalone validator sidecar with 0 ecosystem dependents and no jury recognition. The jury ranked eips #8 with BT +1.44, confirming its foundational role. A 30x multiplier reflects the gap between Ethereum's irreplaceable governance/standards infrastructure and a niche validator tool with alternatives.",full,1.0,kimi-k2.6: B 30x | deepseek: B 30x | mistral-large: B 15x | nemotron-v1: B 15x | llama70b: B 20x,LLM_ensemble_v7,ethereum
commit-boost/commit-boost-client,succinctlabs/sp1,2,9.0,"SP1 has 1,605 stars, 110 contributors, 1,032 commits/year, 188,595 Cargo downloads/month, and 1 contest repo dependency, while Commit-Boost has 133 stars, 29 contributors, 86 commits/year, and 0 dependencies. SP1 wins on irreplaceability (ZK proving for Ethereum rollups is a critical infrastructure need with few alternatives), leverage (1 dependent repo), adoption (high downloads and active development), and uniqueness (SP1 is a leading zkVM with broad language support). Commit-Boost is a newer, niche validator sidecar with minimal adoption and no dependencies. The 5x multiplier reflects SP1's clear but not extreme advantage, consistent with jury calibration where similar gaps (e.g., viem vs ethers.js at 5x) are appropriate.",full,1.0,deepseek: B 5x | mistral-large: B 10x | kimi-k2.6: B 10x | nemotron-v1: B 8x | llama70b: B 15x,LLM_ensemble_v7,ethereum
commit-boost/commit-boost-client,supranational/blst,2,21.2,"Repo 2 (supranational/blst) has 8 direct dependencies from contest repos vs Repo 1 (commit-boost/commit-boost-client) having 0, therefore Repo 2 wins by 15x because ecosystem leverage and irreplaceability (BLS12-381 is a core cryptographic primitive underpinning Ethereum's staking and validator infrastructure with no viable alternative, while Commit-Boost is a standalone sidecar with no dependents).",full,1.0,mistral-large: B 15x | deepseek: B 30x,LLM_ensemble_v7,ethereum
consensys/gnark-crypto,ethereum/go-ethereum,2,16.5,"go-ethereum is the dominant execution client with 45.4% market share, 8 direct contest dependents, and is irreplaceable as the reference implementation of the Ethereum protocol — if it disappeared, the network would lose nearly half its execution layer capacity and the primary client used by developers and researchers. gnark-crypto, while important for ZK cryptography with 6 dependents, has viable alternatives (e.g., blst, kilic/bn254) and is not critical to Ethereum's core consensus or execution. The 30x multiplier reflects the extreme gap between a core execution client that underpins the entire network and a specialized cryptographic library that, while useful, is not irreplaceable.",full,1.0,deepseek: B 30x | kimi-k2.6: B 15x | mistral-large: B 15x | nemotron-v1: B 12x | llama70b: B 15x,LLM_ensemble_v7,ethereum
consensys/gnark-crypto,hyperledger/besu,2,7.4,"Hyperledger Besu is one of only ~5 Ethereum execution clients, with 9.2% market share, making it irreplaceable for network diversity and resilience; its disappearance would reduce client diversity and risk consensus failures. gnark-crypto, while a useful cryptographic library with 6 dependents among contest repos, has alternatives (e.g., blst, kilic/bn254) and is not critical to Ethereum's core operation. Besu's irreplaceability and adoption at a critical path outweigh gnark-crypto's leverage, hence Besu wins by 5x.",majority,0.6,deepseek: B 5x | mistral-large: B 8x | kimi-k2.6: B 10x | nemotron-v1: A 8x | llama70b: A 8x,LLM_ensemble_v7,ethereum
consensys/gnark-crypto,nethermindeth/nethermind,2,10.6,"Nethermind is one of only ~5 Ethereum execution clients, with 19% market share, making it highly irreplaceable — if it disappeared, Ethereum's client diversity and network resilience would suffer significantly. gnark-crypto, while a useful cryptographic library depended on by 6 contest repos, has multiple alternatives (e.g., blst, kilic/bn254) and does not underpin a critical Ethereum subsystem. Nethermind's jury BT score of +1.10 (rank #12) confirms its recognized importance, whereas gnark-crypto is unranked. The 15x multiplier reflects the large gap between a core execution client (critical infrastructure) and a specialized crypto library (replaceable tool).",majority,0.6,deepseek: B 15x | kimi-k2.6: B 10x | mistral-large: A 5x | llama70b: A 8x | nemotron-v1: B 8x,LLM_ensemble_v7,ethereum
consensys/gnark-crypto,sigp/lighthouse,2,10.4,"Lighthouse has 50.8% client market share and is one of only 4-5 consensus clients securing Ethereum's proof-of-stake, making it irreplaceable for Ethereum's core consensus mechanism, while gnark-crypto is a cryptographic library with 6 dependents but has viable alternatives (e.g., blst, kilic/bls12-381) and does not directly secure the network. Lighthouse's adoption at a critical path (consensus layer) and its #4 jury BT rank (+1.65) far outweigh gnark-crypto's 589 stars and 6 dependents, justifying a 10x multiplier.",full,1.0,deepseek: B 10x | mistral-large: B 10x | kimi-k2.6: B 10x | nemotron-v1: B 8x | llama70b: B 15x,LLM_ensemble_v7,ethereum
consensys/gnark-crypto,consensys/teku,2,8.3,"teku has 10.2% consensus client market share and serves as a full beacon node/validator client implementation vs gnark-crypto has 6 contest repo dependents but is a library, not infrastructure. teku wins by 10x because irreplaceability: consensus clients are fundamental to Ethereum's operation with only ~4-5 viable alternatives in existence, while gnark-crypto, despite solid ecosystem leverage (6 dependents), is one of multiple cryptographic libraries and does not directly secure the network. The jury ranked teku #22 with BT +0.31, indicating established recognition of its critical infrastructure role.",full,1.0,kimi-k2.6: B 10x | mistral-large: B 8x | llama70b: B 8x | deepseek: B 8x | nemotron-v1: B 8x,LLM_ensemble_v7,ethereum
consensys/gnark-crypto,argotorg/solidity,2,9.9,"Solidity is the dominant smart contract language for Ethereum, with 25,584 stars, 6,100 forks, 820 contributors, and 6,667 Stack Overflow questions, making it irreplaceable as the primary compiler for EVM-based development. gnark-crypto, while important for ZK proofs with 6 contest repo dependents, has lower adoption (589 stars) and is one of several cryptographic libraries. The jury BT score of +1.57 for Solidity confirms its high criticality, whereas gnark-crypto is unranked. Solidity's uniqueness as the core language for Ethereum smart contracts gives it a clear edge in irreplaceability and adoption, justifying a 15x multiplier.",strong,0.85,deepseek: B 15x | kimi-k2.6: B 10x | mistral-large: B 8x | nemotron-v1: B 8x | llama70b: A 10x,LLM_ensemble_v7,ethereum
consensys/gnark-crypto,vyperlang/vyper,2,10.3,"Vyper is the ONLY alternative EVM smart contract compiler to Solidity, making it irreplaceable for Ethereum's security and diversity — without it, Ethereum would have a single point of failure in its smart contract language. It has 5,172 stars, 248 contributors, and 175,179 monthly PyPI downloads, showing strong adoption. In contrast, gnark-crypto, while a useful cryptographic library with 6 contest repo dependents, has multiple alternatives (e.g., blst, herumi/bls) and is less critical to Ethereum's core functionality. The real jury ranked Vyper #1 overall (BT score +2.39), confirming its exceptional importance. Thus, Vyper wins by 8x due to its irreplaceability and uniqueness.",full,1.0,deepseek: B 8x | mistral-large: B 8x | kimi-k2.6: B 15x | llama70b: B 15x | nemotron-v1: B 8x,LLM_ensemble_v7,ethereum
consensys/gnark-crypto,nomicfoundation/hardhat,1,5.8,"gnark-crypto has 6 contest repos directly dependent on it and provides irreplaceable ZK/cryptographic primitives (BLS12-381, BN254 curves, pairing operations) that underpin Ethereum's zero-knowledge proof ecosystem including rollups and validator infrastructure, while hardhat has 10 dependents but is a replaceable developer tool with multiple alternatives (Foundry, Truffle, Brownie). gnark-crypto wins on irreplaceability because its efficient Go implementations of pairing-friendly curves are foundational to the entire ZK-rollup and staking stack with no equivalent alternative, whereas hardhat's 1.4M npm downloads and 8,440 stars reflect popularity among developers rather than protocol-critical infrastructure. The 5x multiplier reflects a clear tier difference: a niche but irreplaceable cryptographic primitive library versus a widely-used but substitutable development framework.",majority,0.6,kimi-k2.6: A 5x | mistral-large: A 5x | deepseek: B 5x | nemotron-v1: A 8x | llama70b: B 8x,LLM_ensemble_v7,ethereum
consensys/gnark-crypto,foundry-rs/foundry,1,6.8,"Repo 1 (gnark-crypto) has 6 direct dependencies from contest repos vs Repo 2 (foundry) having 0, giving gnark-crypto significantly higher ecosystem leverage (30% weight). Additionally, gnark-crypto provides irreplaceable ZK cryptographic primitives critical for rollups and privacy-preserving applications, while Foundry is a widely-adopted but ultimately replaceable developer toolkit with multiple alternatives (Hardhat, Truffle, etc.). The multiplier of 8x reflects the clear gap in technical importance to Ethereum's infrastructure, despite Foundry's much higher GitHub stars (10,201 vs 589) and Stack Overflow presence (3,282 questions).",strong,0.85,mistral-large: A 8x | kimi-k2.6: A 5x | nemotron-v1: A 8x | deepseek: B 5x,LLM_ensemble_v7,ethereum
consensys/gnark-crypto,openzeppelin/openzeppelin-contracts,1,1.5,"Repo 1 (gnark-crypto) has 6 direct dependencies among contest repos vs Repo 2 (openzeppelin-contracts) has 7, but gnark-crypto provides IRREPLACEABLE ZK cryptographic primitives underpinning Ethereum's scaling and privacy infrastructure (e.g., rollups, private transactions), whereas OpenZeppelin, while widely adopted (2.7M npm downloads/mo), has multiple viable alternatives (e.g., Solmate, Solady). The uniqueness and irreplaceability of gnark-crypto's cryptographic primitives for Ethereum's critical ZK ecosystem outweigh OpenZeppelin's broader adoption, justifying a 3x multiplier due to the clear gap in technical indispensability.",weak,0.3,deepseek: B 3x | kimi-k2.6: B 5x | mistral-large: A 3x | nemotron-v1: A 8x,LLM_ensemble_v7,ethereum
consensys/gnark-crypto,ethereum/eips,2,9.3,"ethereum/eips has 1,015 contributors and 1,118 commits in 12 months vs consensys/gnark-crypto has 39 contributors and 101 commits, but the critical difference is irreplaceability: EIPs are the canonical governance and standards process for all Ethereum protocol changes — without them Ethereum cannot evolve or coordinate upgrades. gnark-crypto has higher ecosystem leverage with 6 contest repos depending on it vs 1 for EIPs, and provides important ZK/crypto primitives, but it is replaceable by other ZK libraries (arkworks, circom ecosystem). EIPs are completely unique with no substitute for Ethereum standards governance. The 10x multiplier reflects core governance infrastructure vs important but replaceable cryptographic library.",majority,0.6,kimi-k2.6: B 10x | deepseek: B 10x | mistral-large: A 8x | llama70b: A 8x | nemotron-v1: B 8x,LLM_ensemble_v7,ethereum
consensys/gnark-crypto,succinctlabs/sp1,1,5.6,"gnark-crypto has 6 contest repo dependents vs SP1's 1, giving it higher ecosystem leverage. As a core cryptographic library providing elliptic curve and pairing primitives used in ZK proofs, it is more irreplaceable for Ethereum's ZK infrastructure than SP1, which is a zkVM with viable alternatives (e.g., RISC Zero). SP1 has higher adoption (1,605 stars, 188k Cargo downloads) but gnark-crypto's deeper integration into critical paths outweighs this. The 5x multiplier reflects a clear but not extreme gap, consistent with jury calibration where repos with 6 dependents vs 1 show a moderate advantage.",full,1.0,deepseek: A 5x | mistral-large: A 5x | kimi-k2.6: A 5x | nemotron-v1: A 8x,LLM_ensemble_v7,ethereum
